TrainTotal,TrainMask,TrainHyperSphere,ValTotal,ValMask,ValHyperSphere
8.920523643493652,8.618916511535645,0.30160725116729736,8.051077842712402,7.876795291900635,0.1742829829454422
4.245776176452637,3.9421191215515137,0.3036571443080902,3.075061559677124,2.8974599838256836,0.17760147154331207
2.9303128719329834,2.6933083534240723,0.2370045781135559,2.550032138824463,2.451606512069702,0.09842560440301895
2.534334659576416,2.3833882808685303,0.15094628930091858,2.339088201522827,2.3047008514404297,0.03438723832368851
2.3328051567077637,2.2303214073181152,0.10248375684022903,2.1948044300079346,2.1804282665252686,0.014376077800989151
2.208218812942505,2.124117851257324,0.08410094678401947,2.151374578475952,2.1383562088012695,0.013018292374908924
2.145261287689209,2.0676968097686768,0.07756438106298447,2.091432809829712,2.0781021118164062,0.013330701738595963
2.0946500301361084,2.020537853240967,0.07411228120326996,2.080878734588623,2.066645860671997,0.014232850633561611
2.072722911834717,2.00091290473938,0.07180991023778915,2.04400897026062,2.029994010925293,0.014014925807714462
2.051159381866455,1.9813107252120972,0.06984873861074448,2.045853614807129,2.032217264175415,0.013636399060487747
2.0301735401153564,1.9620126485824585,0.06816083937883377,2.0287485122680664,2.0147619247436523,0.013986551202833652
2.0156099796295166,1.9484028816223145,0.0672072097659111,1.9764723777770996,1.9628231525421143,0.013649273663759232
1.9992289543151855,1.9334502220153809,0.0657787173986435,2.0041909217834473,1.9900473356246948,0.014143599197268486
1.9891289472579956,1.9245105981826782,0.06461839377880096,1.960942029953003,1.9467644691467285,0.01417761854827404
1.97373366355896,1.9097518920898438,0.06398171931505203,1.9784234762191772,1.96397864818573,0.014444814063608646
1.9640311002731323,1.9005249738693237,0.06350617855787277,1.9592984914779663,1.9449231624603271,0.014375322498381138
1.9479789733886719,1.8855741024017334,0.06240486353635788,1.9556652307510376,1.9406834840774536,0.014981766231358051
1.9420372247695923,1.880388855934143,0.06164832040667534,1.9414242506027222,1.9269046783447266,0.014519531279802322
1.9270914793014526,1.8661320209503174,0.06095944717526436,1.935001254081726,1.9204422235488892,0.01455899327993393
1.9184093475341797,1.8580515384674072,0.060357850044965744,1.9056265354156494,1.8912217617034912,0.014404723420739174
1.903693437576294,1.844068169593811,0.059625234454870224,1.9138774871826172,1.8992689847946167,0.01460852101445198
1.8955382108688354,1.8365449905395508,0.05899321287870407,1.8780030012130737,1.8635472059249878,0.014455795288085938
1.8839129209518433,1.8254477977752686,0.05846507102251053,1.8661441802978516,1.8518210649490356,0.014323094859719276
1.8804517984390259,1.8223233222961426,0.058128442615270615,1.8806804418563843,1.8665136098861694,0.014166805893182755
1.872805118560791,1.8157305717468262,0.057074546813964844,1.8586466312408447,1.8445886373519897,0.014058017171919346
1.8670343160629272,1.8107153177261353,0.056318946182727814,1.8614990711212158,1.8476414680480957,0.013857629150152206
