TrainTotal,TrainMask,TrainHyperSphere,ValTotal,ValMask,ValHyperSphere
8.810197830200195,8.77536392211914,0.03483409434556961,8.666577339172363,8.666577339172363,7.102571686345982e-08
7.532878398895264,7.497929573059082,0.03494899719953537,6.189966678619385,6.189966678619385,6.979337285883958e-08
3.8474676609039307,3.8106184005737305,0.03684922680258751,1.8928477764129639,1.8928476572036743,8.513081439787129e-08
1.7370151281356812,1.6957472562789917,0.04126787930727005,1.4548052549362183,1.4548051357269287,1.3479785820891266e-07
1.3618369102478027,1.3164632320404053,0.04537370055913925,1.2298132181167603,1.2298129796981812,2.2234165442114318e-07
1.2244253158569336,1.1760307550430298,0.04839454963803291,1.1168705224990845,1.1168702840805054,2.9795594969073136e-07
1.166414499282837,1.1159584522247314,0.05045607313513756,1.0888710021972656,1.088870644569397,3.306456335394614e-07
1.149647831916809,1.0996989011764526,0.04994887486100197,1.0899070501327515,1.0899066925048828,3.3170013580274826e-07
1.144589900970459,1.0962069034576416,0.04838299751281738,1.087405800819397,1.0874054431915283,2.9970721016070456e-07
1.1349395513534546,1.0880872011184692,0.046852368861436844,1.0863019227981567,1.0863016843795776,2.8616210556720034e-07
1.1313644647598267,1.0860190391540527,0.045345429331064224,1.0823333263397217,1.0823330879211426,2.762676558631938e-07
1.1311222314834595,1.0871124267578125,0.04400980472564697,1.0786062479019165,1.0786060094833374,2.5426436423003906e-07
1.1240382194519043,1.0811275243759155,0.042910680174827576,1.0795469284057617,1.0795466899871826,2.523747753002681e-07
1.1210658550262451,1.079444169998169,0.04162171855568886,1.0724835395812988,1.0724833011627197,2.4074844873211987e-07
1.1178134679794312,1.077293038368225,0.04052039608359337,1.0759265422821045,1.0759263038635254,2.3663953641062108e-07
1.1141626834869385,1.0746722221374512,0.0394904688000679,1.0723551511764526,1.0723549127578735,2.291310465807328e-07
1.1144405603408813,1.0760670900344849,0.03837348148226738,1.0701011419296265,1.0701009035110474,2.1753690759851452e-07
1.1112127304077148,1.073955774307251,0.03725690394639969,1.0689301490783691,1.06892991065979,2.1892981294513447e-07
1.106506109237671,1.0701650381088257,0.0363411046564579,1.0632872581481934,1.0632870197296143,2.0551172497107473e-07
1.0999466180801392,1.0647456645965576,0.03520100563764572,1.0613503456115723,1.0613501071929932,2.0816847268179117e-07
1.101301670074463,1.0671520233154297,0.034149616956710815,1.0558478832244873,1.0558476448059082,2.027924494996114e-07
1.09846830368042,1.0656120777130127,0.03285622224211693,1.056199073791504,1.0561988353729248,1.9480333435240027e-07
1.0919725894927979,1.0601222515106201,0.03185030817985535,1.0579246282577515,1.0579243898391724,2.0618853113774094e-07
1.0902340412139893,1.059698462486267,0.030535569414496422,1.0556374788284302,1.055637240409851,2.090549742206349e-07
1.0867887735366821,1.057540774345398,0.02924797125160694,1.060524344444275,1.0605241060256958,1.9920221916436276e-07
1.0802783966064453,1.0522081851959229,0.02807025797665119,1.0512349605560303,1.0512347221374512,2.0412328183283535e-07
1.0773407220840454,1.0506511926651,0.026689549908041954,1.0431514978408813,1.0431512594223022,2.1063313226932223e-07
1.0729193687438965,1.04744553565979,0.025473885238170624,1.0485243797302246,1.0485241413116455,2.0232698716426967e-07
1.0687590837478638,1.0445561408996582,0.024202903732657433,1.0502455234527588,1.0502452850341797,2.1260673577216949e-07
1.0653088092803955,1.0421265363693237,0.02318231388926506,1.0387324094772339,1.0387321710586548,2.0901812547435838e-07
