TrainTotal,TrainMask,TrainHyperSphere,ValTotal,ValMask,ValHyperSphere
8.872901916503906,8.571913719177246,0.3009878396987915,7.959045886993408,7.785323143005371,0.17372260987758636
4.175609588623047,3.8731560707092285,0.3024537265300751,3.0367677211761475,2.8620259761810303,0.17474167048931122
2.9100728034973145,2.682356834411621,0.22771592438220978,2.5119707584381104,2.4218552112579346,0.09011554718017578
2.520925283432007,2.379049777984619,0.1418754607439041,2.2960755825042725,2.26786470413208,0.028210872784256935
2.3292319774627686,2.231778860092163,0.09745320677757263,2.19234037399292,2.1783664226531982,0.013973919674754143
2.2129158973693848,2.1306581497192383,0.08225768059492111,2.127458333969116,2.114686965942383,0.012771254405379295
2.148038148880005,2.071767807006836,0.07627025246620178,2.0911638736724854,2.0782127380371094,0.012951230630278587
2.104168176651001,2.0313374996185303,0.07283066213130951,2.060819387435913,2.0470924377441406,0.013726841658353806
2.0794389247894287,2.0087149143218994,0.07072392106056213,2.0091421604156494,1.9957431554794312,0.013399112038314342
2.0592200756073,1.9903419017791748,0.06887821853160858,2.0148091316223145,2.0011465549468994,0.01366255059838295
2.039580821990967,1.972048044204712,0.06753285974264145,1.9961509704589844,1.9819930791854858,0.014157899655401707
2.0199859142303467,1.9539661407470703,0.06601985543966293,1.977207064628601,1.9632995128631592,0.013907544314861298
2.0022568702697754,1.937259316444397,0.06499750912189484,1.9736706018447876,1.959713101387024,0.01395752839744091
1.9897154569625854,1.9255003929138184,0.06421501934528351,1.9489185810089111,1.9348000288009644,0.01411853265017271
1.9746332168579102,1.9109721183776855,0.06366108357906342,1.9536031484603882,1.9392516613006592,0.01435147412121296
1.9661242961883545,1.9034444093704224,0.06267986446619034,1.9400759935379028,1.925278902053833,0.014797142706811428
1.9477698802947998,1.885988473892212,0.06178142502903938,1.9252378940582275,1.9104654788970947,0.014772455208003521
1.93538498878479,1.8741347789764404,0.061250239610672,1.8979661464691162,1.8829368352890015,0.015029261820018291
1.9220250844955444,1.8614108562469482,0.060614265501499176,1.8801676034927368,1.8654221296310425,0.014745467342436314
1.9073162078857422,1.8475135564804077,0.05980268865823746,1.8816486597061157,1.8667505979537964,0.014898003078997135
1.9028310775756836,1.8435927629470825,0.05923829227685928,1.8801301717758179,1.865566611289978,0.01456354558467865
1.9003976583480835,1.8419417142868042,0.05845596641302109,1.8667783737182617,1.8521085977554321,0.014669735915958881
1.8918386697769165,1.8342761993408203,0.05756247416138649,1.8413028717041016,1.8272264003753662,0.01407642476260662
1.8867851495742798,1.8301633596420288,0.056621793657541275,1.8570778369903564,1.842948079109192,0.014129717834293842
1.8767682313919067,1.8206826448440552,0.05608553811907768,1.84807550907135,1.834316372871399,0.013759162276983261
1.8720097541809082,1.8168221712112427,0.055187564343214035,1.8329505920410156,1.8192412853240967,0.013709323480725288
1.8736937046051025,1.8189623355865479,0.054731376469135284,1.8479434251785278,1.8345279693603516,0.013415414839982986
1.8670397996902466,1.8129016160964966,0.05413818359375,1.8263806104660034,1.8129664659500122,0.01341414824128151
1.855762004852295,1.8021842241287231,0.0535777248442173,1.8163628578186035,1.8029823303222656,0.013380494900047779
1.8547492027282715,1.8015931844711304,0.053156014531850815,1.8214126825332642,1.8083463907241821,0.013066250830888748
1.8494067192077637,1.7966952323913574,0.05271153151988983,1.8184338808059692,1.8053621053695679,0.0130718182772398
1.845024824142456,1.7930068969726562,0.05201790854334831,1.8084259033203125,1.7954546213150024,0.012971227988600731
1.8443636894226074,1.7925868034362793,0.05177689343690872,1.8178983926773071,1.8050886392593384,0.01280975341796875
1.8381543159484863,1.7870066165924072,0.05114774405956268,1.8136279582977295,1.8009023666381836,0.012725535780191422
1.834402084350586,1.7837109565734863,0.05069117248058319,1.8150687217712402,1.8024652004241943,0.012603572569787502
1.8308703899383545,1.7806943655014038,0.050175976008176804,1.7980207204818726,1.7854756116867065,0.012545092031359673
1.8329873085021973,1.7832326889038086,0.049754638224840164,1.7974544763565063,1.7851803302764893,0.01227409578859806
1.8261840343475342,1.7769181728363037,0.049265820533037186,1.7998298406600952,1.7875720262527466,0.01225783210247755
1.8210595846176147,1.7720413208007812,0.0490182489156723,1.780053734779358,1.7678862810134888,0.012167447246611118
1.822243571281433,1.773876428604126,0.04836711287498474,1.796968936920166,1.7850871086120605,0.011881828308105469
1.8116908073425293,1.7639282941818237,0.04776255786418915,1.7856051921844482,1.773819088935852,0.011786057613790035
1.8097765445709229,1.7624117136001587,0.04736481234431267,1.7981650829315186,1.7867192029953003,0.011445867829024792
1.8089675903320312,1.762184977531433,0.04678260535001755,1.7847284078598022,1.7734801769256592,0.011248262599110603
1.8061332702636719,1.7594555616378784,0.04667766019701958,1.7898128032684326,1.778551459312439,0.011261350475251675
1.8036330938339233,1.7575265169143677,0.04610656201839447,1.7567596435546875,1.7457777261734009,0.010981869883835316
1.7993004322052002,1.753814458847046,0.04548600688576698,1.7735849618911743,1.7627575397491455,0.01082743238657713
1.7951301336288452,1.749962568283081,0.045167576521635056,1.762183666229248,1.7514503002166748,0.010733307339251041
1.7880425453186035,1.7433792352676392,0.044663287699222565,1.7441200017929077,1.7336610555648804,0.010458971373736858
1.783435583114624,1.7392700910568237,0.044165488332509995,1.7451322078704834,1.7346758842468262,0.01045626774430275
1.7693331241607666,1.7255899906158447,0.0437430813908577,1.7237966060638428,1.7135401964187622,0.010256396606564522
1.7659889459609985,1.7226115465164185,0.04337737336754799,1.7321102619171143,1.721893548965454,0.010216730646789074
1.7544022798538208,1.7114624977111816,0.042939767241477966,1.7081679105758667,1.6980712413787842,0.010096713900566101
