TrainTotal,TrainMask,TrainHyperSphere,ValTotal,ValMask,ValHyperSphere
8.893853187561035,8.859148025512695,0.034705109894275665,8.703241348266602,8.703241348266602,6.33219983114941e-08
6.565876007080078,6.530869007110596,0.035007089376449585,4.110840320587158,4.110840320587158,6.440082245262602e-08
2.015382766723633,1.9763402938842773,0.03904248774051666,1.3604222536087036,1.360422134399414,1.001982283810321e-07
