TrainTotal,TrainMask,TrainHyperSphere,ValTotal,ValMask,ValHyperSphere
8.469143867492676,8.43445110321045,0.03469311073422432,7.868471622467041,7.868471622467041,4.605283621117451e-08
2.4574224948883057,2.417933464050293,0.03948910906910896,1.18949556350708,1.1894954442977905,8.359138803371025e-08
1.123863935470581,1.0780954360961914,0.04576844722032547,1.0301605463027954,1.0301604270935059,1.457981682051468e-07
1.055426001548767,1.0110468864440918,0.0443790927529335,1.014426827430725,1.0144267082214355,1.3923525443715334e-07
1.0356874465942383,0.9977041482925415,0.037983354181051254,1.0009790658950806,1.000978946685791,1.3717645686028845e-07
1.0080697536468506,0.9779513478279114,0.030118418857455254,0.9783883094787598,0.9783881306648254,1.5810898901236214e-07
0.979218065738678,0.9578025341033936,0.02141553722321987,0.9652206301689148,0.9652204513549805,1.8779704191729252e-07
0.9616969227790833,0.9443171620368958,0.017379749566316605,0.9548912048339844,0.9548909664154053,2.1328638410977874e-07
0.9526110291481018,0.9364014267921448,0.016209609806537628,0.9453651905059814,0.9453649520874023,2.461728740854596e-07
0.9484795331954956,0.9329120516777039,0.015567491762340069,0.9496551752090454,0.9496548771858215,3.0524824978783727e-07
0.9459825754165649,0.9308209419250488,0.015161658637225628,0.9357950091362,0.9357945919036865,4.1670526229609095e-07
0.9433253407478333,0.9285492300987244,0.014776095747947693,0.9381279349327087,0.938127338886261,5.99281349877856e-07
0.9412065744400024,0.9267038702964783,0.014502717182040215,0.9372243285179138,0.9372234344482422,8.934491688705748e-07
0.938913106918335,0.9246605634689331,0.014252549968659878,0.9336398839950562,0.9336385726928711,1.3117481785229756e-06
0.9368233680725098,0.9227980971336365,0.014025271870195866,0.9289291501045227,0.9289273023605347,1.829881512094289e-06
0.9352198243141174,0.9214158058166504,0.01380404457449913,0.9335206151008606,0.93351811170578,2.5227934656868456e-06
0.9334378838539124,0.9197941422462463,0.013643760234117508,0.9291136264801025,0.9291102886199951,3.310257625344093e-06
0.930590808391571,0.9171337485313416,0.013457062654197216,0.9253292679786682,0.9253249168395996,4.3640930016408674e-06
0.9295816421508789,0.9162866473197937,0.013294970616698265,0.9259270429611206,0.9259213805198669,5.653977950714761e-06
0.9275809526443481,0.9144245982170105,0.0131563451141119,0.9259502291679382,0.9259428381919861,7.36349102226086e-06
0.9264108538627625,0.9133943319320679,0.013016542419791222,0.9184787273406982,0.9184696674346924,9.03686031961115e-06
